May_19_2015,BAJAJHIND,true
May_18_2015,BAJAJHIND,true
May_15_2015,BAJAJHIND,false
May_14_2015,BAJAJHIND,false
May_13_2015,BAJAJHIND,false
May_12_2015,BAJAJHIND,true
May_11_2015,BAJAJHIND,false
May_8_2015,BAJAJHIND,false
May_7_2015,BAJAJHIND,true
May_6_2015,BAJAJHIND,true
May_5_2015,BAJAJHIND,false
May_4_2015,BAJAJHIND,false
Apr_30_2015,BAJAJHIND,false
Apr_29_2015,BAJAJHIND,true
Apr_28_2015,BAJAJHIND,true
Apr_27_2015,BAJAJHIND,true
Apr_24_2015,BAJAJHIND,false
Apr_23_2015,BAJAJHIND,false
Apr_22_2015,BAJAJHIND,false
Apr_21_2015,BAJAJHIND,true
Apr_20_2015,BAJAJHIND,false
Apr_17_2015,BAJAJHIND,false
Apr_16_2015,BAJAJHIND,false
Apr_15_2015,BAJAJHIND,false
Apr_13_2015,BAJAJHIND,false
Apr_10_2015,BAJAJHIND,true
Apr_9_2015,BAJAJHIND,false
Apr_8_2015,BAJAJHIND,true
Apr_7_2015,BAJAJHIND,false
Apr_6_2015,BAJAJHIND,true
Apr_1_2015,BAJAJHIND,true
Mar_31_2015,BAJAJHIND,false
Mar_30_2015,BAJAJHIND,true
Mar_27_2015,BAJAJHIND,true
