3MINDIA,Jul_15_2015,8402.235,8356.1175,8263.8825,8217.765,92.235,184.47,1.10992779783,2.21985559567
AARTIIND,Jul_15_2015,379.7825,376.71625,370.58375,367.5175,6.1325,12.265,1.64124180383,3.28248360765
ABAN,Jul_15_2015,336.945,332.2975,323.0025,318.355,9.295,18.59,2.8368686098,5.67373721959
ABB,Jul_15_2015,1424.9775,1416.98875,1401.01125,1393.0225,15.9775,31.955,1.1339602555,2.267920511
ABGSHIP,Jul_15_2015,189.295,187.1225,182.7775,180.605,4.345,8.69,2.34928359016,4.69856718032
ABIRLANUVO,Jul_15_2015,1931.4175,1923.20875,1906.79125,1898.5825,16.4175,32.835,0.857310704961,1.71462140992
ACC,Jul_15_2015,1517.81,1508.68,1490.42,1481.29,18.26,36.52,1.21769864293,2.43539728585
ADANIENT,Jul_15_2015,90.13,89.69,88.81,88.37,0.88,1.76,0.985994397759,1.97198879552
ADANIPORTS,Jul_15_2015,323.1075,321.55375,318.44625,316.8925,3.1075,6.215,0.97109375,1.9421875
ADANIPOWER,Jul_15_2015,28.9375,28.59375,27.90625,27.5625,0.6875,1.375,2.43362831858,4.86725663717
ADVANTA,Jul_15_2015,500.9025,495.52625,484.77375,479.3975,10.7525,21.505,2.19371620932,4.38743241865
AIAENG,Jul_15_2015,1012.32,1007.26,997.14,992.08,10.12,20.24,1.00977848733,2.01955697466
AIL,Jul_15_2015,777.59,773.795,766.205,762.41,7.59,15.18,0.985714285714,1.97142857143
AKZOINDIA,Jul_15_2015,1318.15,1314.025,1305.775,1301.65,8.25,16.5,0.629819070158,1.25963814032
ALBK,Jul_15_2015,91.795,90.9975,89.4025,88.605,1.595,3.19,1.76829268293,3.53658536585
ALLCARGO,Jul_15_2015,294.85,292.925,289.075,287.15,3.85,7.7,1.32302405498,2.64604810997
ALOKTEXT,Jul_15_2015,7.2375,7.16875,7.03125,6.9625,0.1375,0.275,1.93661971831,3.87323943662
ALSTOMT&D,Jul_15_2015,592.05,589.025,582.975,579.95,6.05,12.1,1.03242320819,2.06484641638
AMARAJABAT,Jul_15_2015,884.455,876.7275,861.2725,853.545,15.455,30.91,1.77848101266,3.55696202532
AMBUJACEM,Jul_15_2015,258.705,256.7525,252.8475,250.895,3.905,7.81,1.53257456829,3.06514913658
AMTEKAUTO,Jul_15_2015,176.175,171.9125,163.3875,159.125,8.525,17.05,5.0849985088,10.1699970176
ANDHRABANK,Jul_15_2015,73.1375,72.79375,72.10625,71.7625,0.6875,1.375,0.948930296756,1.89786059351
ANSALAPI,Jul_15_2015,19.025,18.8875,18.6125,18.475,0.275,0.55,1.46666666667,2.93333333333
APOLLOHOSP,Jul_15_2015,1386.2125,1375.55625,1354.24375,1343.5875,21.3125,42.625,1.56146970474,3.12293940948
APOLLOTYRE,Jul_15_2015,187.1675,186.38375,184.81625,184.0325,1.5675,3.135,0.844558189655,1.68911637931
APTECHT,Jul_15_2015,70.66,69.78,68.02,67.14,1.76,3.52,2.55442670537,5.10885341074
ARVIND,Jul_15_2015,295.39,292.97,288.13,285.71,4.84,9.68,1.66580622956,3.33161245913
ASAHIINDIA,Jul_15_2015,152.7175,151.10875,147.89125,146.2825,3.2175,6.435,2.15217391304,4.30434782609
ASHOKLEY,Jul_15_2015,75.23,74.79,73.91,73.47,0.88,1.76,1.18359112307,2.36718224613
ASIANPAINT,Jul_15_2015,846.7375,841.99375,832.50625,827.7625,9.4875,18.975,1.13317408182,2.26634816363
ASTRAZEN,Jul_15_2015,1185.335,1177.1675,1160.8325,1152.665,16.335,32.67,1.39734816082,2.79469632164
ATFL,Jul_15_2015,626.4675,620.73375,609.26625,603.5325,11.4675,22.935,1.86463414634,3.72926829268
ATUL,Jul_15_2015,1235.7375,1226.86875,1209.13125,1200.2625,17.7375,35.475,1.45628078818,2.91256157635
AUROPHARMA,Jul_15_2015,757.5,754.75,749.25,746.5,5.5,11.0,0.731382978723,1.46276595745
AUTOAXLES,Jul_15_2015,659.2775,655.13875,646.86125,642.7225,8.2775,16.555,1.27150537634,2.54301075269
AUTOIND,Jul_15_2015,71.91,68.83,62.67,59.59,6.16,12.32,9.36882129278,18.7376425856
AXISBANK,Jul_15_2015,588.9225,586.73625,582.36375,580.1775,4.3725,8.745,0.748011290736,1.49602258147
BAJAJ-AUTO,Jul_15_2015,2560.5,2546.75,2519.25,2505.5,27.5,55.0,1.085669167,2.17133833399
BAJAJELEC,Jul_15_2015,287.4975,282.97375,273.92625,269.4025,9.0475,18.095,3.24923684683,6.49847369366
