Jul_20_2015,MOSERBAER,false
Jul_17_2015,MOSERBAER,true
Jul_16_2015,MOSERBAER,false
Jul_15_2015,MOSERBAER,false
Jul_14_2015,MOSERBAER,true
Jul_13_2015,MOSERBAER,true
Jul_10_2015,MOSERBAER,true
Jul_9_2015,MOSERBAER,false
Jul_8_2015,MOSERBAER,true
Jul_7_2015,MOSERBAER,false
Jul_6_2015,MOSERBAER,true
Jul_3_2015,MOSERBAER,true
Jul_2_2015,MOSERBAER,false
Jul_1_2015,MOSERBAER,false
Jun_30_2015,MOSERBAER,true
Jun_29_2015,MOSERBAER,false
Jun_26_2015,MOSERBAER,false
Jun_25_2015,MOSERBAER,true
Jun_24_2015,MOSERBAER,false
Jun_23_2015,MOSERBAER,false
Jun_22_2015,MOSERBAER,false
Jun_19_2015,MOSERBAER,false
Jun_18_2015,MOSERBAER,false
Jun_17_2015,MOSERBAER,true
Jun_16_2015,MOSERBAER,false
Jun_15_2015,MOSERBAER,true
Jun_12_2015,MOSERBAER,false
Jun_11_2015,MOSERBAER,true
Jun_10_2015,MOSERBAER,false
Jun_9_2015,MOSERBAER,true
Jun_8_2015,MOSERBAER,false
Jun_5_2015,MOSERBAER,false
Jun_4_2015,MOSERBAER,false
Jun_3_2015,MOSERBAER,true
Jun_2_2015,MOSERBAER,false
Jun_1_2015,MOSERBAER,true
May_29_2015,MOSERBAER,false
May_28_2015,MOSERBAER,false
May_27_2015,MOSERBAER,false
May_26_2015,MOSERBAER,false
May_25_2015,MOSERBAER,false
May_22_2015,MOSERBAER,false
May_21_2015,MOSERBAER,false
May_20_2015,MOSERBAER,false
May_19_2015,MOSERBAER,true
May_18_2015,MOSERBAER,true
May_15_2015,MOSERBAER,true
May_14_2015,MOSERBAER,true
May_13_2015,MOSERBAER,false
May_12_2015,MOSERBAER,true
May_11_2015,MOSERBAER,false
May_8_2015,MOSERBAER,false
May_7_2015,MOSERBAER,false
May_6_2015,MOSERBAER,false
May_5_2015,MOSERBAER,true
May_4_2015,MOSERBAER,false
Apr_30_2015,MOSERBAER,true
Apr_29_2015,MOSERBAER,false
Apr_28_2015,MOSERBAER,false
Apr_27_2015,MOSERBAER,false
Apr_24_2015,MOSERBAER,false
Apr_23_2015,MOSERBAER,false
Apr_22_2015,MOSERBAER,true
Apr_21_2015,MOSERBAER,true
Apr_20_2015,MOSERBAER,true
Apr_17_2015,MOSERBAER,true
Apr_16_2015,MOSERBAER,true
Apr_15_2015,MOSERBAER,true
Apr_13_2015,MOSERBAER,false
Apr_10_2015,MOSERBAER,true
Apr_9_2015,MOSERBAER,false
Apr_8_2015,MOSERBAER,false
Apr_7_2015,MOSERBAER,false
Apr_6_2015,MOSERBAER,false
Apr_1_2015,MOSERBAER,false
Mar_31_2015,MOSERBAER,false
Mar_30_2015,MOSERBAER,true
Mar_27_2015,MOSERBAER,false
