May_15_2015,WIPRO,true
May_14_2015,WIPRO,true
May_13_2015,WIPRO,true
May_12_2015,WIPRO,true
May_11_2015,WIPRO,false
May_8_2015,WIPRO,true
May_7_2015,WIPRO,true
May_6_2015,WIPRO,true
May_5_2015,WIPRO,true
May_4_2015,WIPRO,true
Apr_30_2015,WIPRO,false
Apr_29_2015,WIPRO,true
Apr_28_2015,WIPRO,true
Apr_27_2015,WIPRO,false
Apr_24_2015,WIPRO,true
Apr_23_2015,WIPRO,false
Apr_22_2015,WIPRO,false
Apr_21_2015,WIPRO,true
Apr_20_2015,WIPRO,true
Apr_17_2015,WIPRO,false
Apr_16_2015,WIPRO,true
Apr_15_2015,WIPRO,true
Apr_13_2015,WIPRO,true
Apr_10_2015,WIPRO,false
Apr_9_2015,WIPRO,false
Apr_8_2015,WIPRO,true
Apr_7_2015,WIPRO,true
Apr_6_2015,WIPRO,true
Apr_1_2015,WIPRO,true
Mar_31_2015,WIPRO,true
Mar_30_2015,WIPRO,true
Mar_27_2015,WIPRO,true
