Jun_23_2015,BAJAJ-AUTO,true
Jun_22_2015,BAJAJ-AUTO,true
Jun_19_2015,BAJAJ-AUTO,false
Jun_18_2015,BAJAJ-AUTO,true
Jun_17_2015,BAJAJ-AUTO,false
Jun_16_2015,BAJAJ-AUTO,true
Jun_15_2015,BAJAJ-AUTO,true
Jun_12_2015,BAJAJ-AUTO,true
Jun_11_2015,BAJAJ-AUTO,true
Jun_10_2015,BAJAJ-AUTO,true
Jun_9_2015,BAJAJ-AUTO,true
Jun_8_2015,BAJAJ-AUTO,true
Jun_5_2015,BAJAJ-AUTO,true
Jun_4_2015,BAJAJ-AUTO,true
Jun_3_2015,BAJAJ-AUTO,true
Jun_2_2015,BAJAJ-AUTO,true
Jun_1_2015,BAJAJ-AUTO,true
May_29_2015,BAJAJ-AUTO,true
May_28_2015,BAJAJ-AUTO,true
May_27_2015,BAJAJ-AUTO,false
May_26_2015,BAJAJ-AUTO,true
May_25_2015,BAJAJ-AUTO,false
May_22_2015,BAJAJ-AUTO,false
May_21_2015,BAJAJ-AUTO,true
May_20_2015,BAJAJ-AUTO,true
May_19_2015,BAJAJ-AUTO,true
May_18_2015,BAJAJ-AUTO,true
May_15_2015,BAJAJ-AUTO,true
May_14_2015,BAJAJ-AUTO,true
May_13_2015,BAJAJ-AUTO,false
May_12_2015,BAJAJ-AUTO,true
May_11_2015,BAJAJ-AUTO,true
May_8_2015,BAJAJ-AUTO,true
May_7_2015,BAJAJ-AUTO,true
May_6_2015,BAJAJ-AUTO,true
May_5_2015,BAJAJ-AUTO,false
May_4_2015,BAJAJ-AUTO,false
Apr_30_2015,BAJAJ-AUTO,true
Apr_29_2015,BAJAJ-AUTO,false
Apr_28_2015,BAJAJ-AUTO,true
Apr_27_2015,BAJAJ-AUTO,true
Apr_24_2015,BAJAJ-AUTO,true
Apr_23_2015,BAJAJ-AUTO,true
Apr_22_2015,BAJAJ-AUTO,true
Apr_21_2015,BAJAJ-AUTO,true
Apr_20_2015,BAJAJ-AUTO,true
Apr_17_2015,BAJAJ-AUTO,true
Apr_16_2015,BAJAJ-AUTO,true
Apr_15_2015,BAJAJ-AUTO,true
Apr_13_2015,BAJAJ-AUTO,false
Apr_10_2015,BAJAJ-AUTO,false
Apr_9_2015,BAJAJ-AUTO,false
Apr_8_2015,BAJAJ-AUTO,true
Apr_7_2015,BAJAJ-AUTO,true
Apr_6_2015,BAJAJ-AUTO,false
Apr_1_2015,BAJAJ-AUTO,false
Mar_31_2015,BAJAJ-AUTO,false
Mar_30_2015,BAJAJ-AUTO,true
Mar_27_2015,BAJAJ-AUTO,true
