3MINDIA,Apr_23_2015,8750.37,8650.16,8449.74,8349.53,200.42,400.84,2.34410727548,4.68821455096
AARTIIND,Apr_23_2015,352.75,345.05,329.65,321.95,15.4,30.8,4.56499184823,9.12998369646
ABAN,Apr_23_2015,444.625,441.4625,435.1375,431.975,6.325,12.65,1.44307551905,2.8861510381
ABB,Apr_23_2015,1369.9875,1356.99375,1331.00625,1318.0125,25.9875,51.975,1.93359375,3.8671875
ABGSHIP,Apr_23_2015,213.8675,212.25875,209.04125,207.4325,3.2175,6.435,1.5274151436,3.05483028721
ABIRLANUVO,Apr_23_2015,1637.3625,1618.18125,1579.81875,1560.6375,38.3625,76.725,2.39915572233,4.79831144465
ACC,Apr_23_2015,1551.98,1534.49,1499.51,1482.02,34.98,69.96,2.30586684245,4.6117336849
ADANIENT,Apr_23_2015,680.12,675.06,664.94,659.88,10.12,20.24,1.51044776119,3.02089552239
ADANIPORTS,Apr_23_2015,322.2075,320.37875,316.72125,314.8925,3.6575,7.315,1.14817140166,2.29634280333
ADANIPOWER,Apr_23_2015,45.2175,44.70875,43.69125,43.1825,1.0175,2.035,2.3020361991,4.60407239819
ADVANTA,Apr_23_2015,539.925,528.7875,506.5125,495.375,22.275,44.55,4.30310055057,8.60620110113
AIAENG,Apr_23_2015,1162.75,1147.9,1118.2,1103.35,29.7,59.4,2.62124354618,5.24248709236
AIL,Apr_23_2015,751.225,743.1125,726.8875,718.775,16.225,32.45,2.2074829932,4.41496598639
AKZOINDIA,Apr_23_2015,1441.1725,1434.58625,1421.41375,1414.8275,13.1725,26.345,0.922443977591,1.84488795518
ALBK,Apr_23_2015,102.845,102.0475,100.4525,99.655,1.595,3.19,1.57530864198,3.15061728395
ALLCARGO,Apr_23_2015,343.065,338.0325,327.9675,322.935,10.065,20.13,3.02252252252,6.04504504505
ALOKTEXT,Apr_23_2015,7.9425,7.84625,7.65375,7.5575,0.1925,0.385,2.48387096774,4.96774193548
ALSTOMT&D,Apr_23_2015,550.785,543.9925,530.4075,523.615,13.585,27.17,2.52885331348,5.05770662695
AMARAJABAT,Apr_23_2015,842.6,836.55,824.45,818.4,12.1,24.2,1.45695364238,2.91390728477
